"varname","simulation","year","month","biomass_tonnes_km2","month_mean_mtkm2","anomaly_ratio_mtkm2"
"Cop","ssp126",1984,12,10.5595569300614,12.8619721197416,0.820990500659981
"Cop","ssp126",1985,1,5.8181519395462,7.78757935088862,0.747106601088091
"Cop","ssp126",1985,2,5.72669583549118,5.35102954950402,1.07020448728824
"Cop","ssp126",1985,3,21.5600014733405,9.40228267215611,2.29306033705923
"Cop","ssp126",1985,4,27.2546409623925,19.758065629,1.37941848529896
"Cop","ssp126",1985,5,43.9098411209481,33.7491827684206,1.30106383381926
"Cop","ssp126",1985,6,52.5840448863477,46.2709454817931,1.13643765734242
"Cop","ssp126",1985,7,49.5694072790682,45.7268311853054,1.08403329061205
"Cop","ssp126",1985,8,34.8054817935376,33.6052837588347,1.03571456332034
"Cop","ssp126",1985,9,29.6264546055573,29.9114072259495,0.990473446526949
"Cop","ssp126",1985,10,28.8310249165144,29.0682004444787,0.991840722014514
"Cop","ssp126",1985,11,22.7038863667604,21.4058478289769,1.0606394359221
"Cop","ssp126",1985,12,15.3270339844913,12.8619721197416,1.19165504650458
"Cop","ssp126",1986,1,8.64224433806108,7.78757935088862,1.10974719468829
"Cop","ssp126",1986,2,5.57313185501913,5.35102954950402,1.0415064621603
"Cop","ssp126",1986,3,8.37794453327234,9.40228267215611,0.891054313659677
"Cop","ssp126",1986,4,21.6918216185703,19.758065629,1.09787172620441
"Cop","ssp126",1986,5,36.4601477864451,33.7491827684206,1.08032683447853
"Cop","ssp126",1986,6,43.457756595201,46.2709454817931,0.939201828333094
"Cop","ssp126",1986,7,43.8527434879206,45.7268311853054,0.959015579063632
"Cop","ssp126",1986,8,33.5020562946198,33.6052837588347,0.996928237090464
"Cop","ssp126",1986,9,30.7579653630348,29.9114072259495,1.02830218353454
"Cop","ssp126",1986,10,29.9950863153941,29.0682004444787,1.03188659279702
"Cop","ssp126",1986,11,24.077585603512,21.4058478289769,1.12481345265467
"Cop","ssp126",1986,12,14.5023954007009,12.8619721197416,1.12754057198129
"Cop","ssp126",1987,1,9.27654706115854,7.78757935088862,1.19119775776025
"Cop","ssp126",1987,2,6.99770067314229,5.35102954950402,1.30772977581312
"Cop","ssp126",1987,3,16.864831093032,9.40228267215611,1.79369539090496
"Cop","ssp126",1987,4,23.9729955335532,19.758065629,1.21332705254135
"Cop","ssp126",1987,5,34.6508923747634,33.7491827684206,1.0267179686255
"Cop","ssp126",1987,6,48.5313635154466,46.2709454817931,1.04885177966685
"Cop","ssp126",1987,7,49.09936404217,45.7268311853054,1.07375391579612
"Cop","ssp126",1987,8,36.5212415005899,33.6052837588347,1.08677081147957
"Cop","ssp126",1987,9,31.2548633821704,29.9114072259495,1.04491450857101
"Cop","ssp126",1987,10,30.6448945387861,29.0682004444787,1.05424120070036
"Cop","ssp126",1987,11,24.7037521534642,21.4058478289769,1.15406557828665
"Cop","ssp126",1987,12,17.1425575153951,12.8619721197416,1.33280941334675
"Cop","ssp126",1988,1,9.2844329206738,7.78757935088862,1.19221037787748
"Cop","ssp126",1988,2,6.21902919839568,5.35102954950402,1.16221170914149
"Cop","ssp126",1988,3,16.8372730130899,9.40228267215611,1.79076439202915
"Cop","ssp126",1988,4,20.1383585756512,19.758065629,1.01924747866477
"Cop","ssp126",1988,5,33.9827914305548,33.7491827684206,1.0069219057462
"Cop","ssp126",1988,6,48.452874244956,46.2709454817931,1.04715548256997
"Cop","ssp126",1988,7,48.2136091027826,45.7268311853054,1.05438334240568
"Cop","ssp126",1988,8,34.0222391445783,33.6052837588347,1.0124074353526
"Cop","ssp126",1988,9,27.0024659068158,29.9114072259495,0.902748095495483
"Cop","ssp126",1988,10,28.7519270664931,29.0682004444787,0.989119609292988
"Cop","ssp126",1988,11,23.735899801398,21.4058478289769,1.10885118828449
"Cop","ssp126",1988,12,14.0291599662465,12.8619721197416,1.09074719146012
"Cop","ssp126",1989,1,8.36518412515349,7.78757935088862,1.07417000177327
"Cop","ssp126",1989,2,6.73874574929015,5.35102954950402,1.25933629910804
"Cop","ssp126",1989,3,11.8125787954869,9.40228267215611,1.25635222928031
"Cop","ssp126",1989,4,20.8507178050504,19.758065629,1.0553015764077
"Cop","ssp126",1989,5,36.6460166442523,33.7491827684206,1.0858341932517
"Cop","ssp126",1989,6,52.205500149366,46.2709454817931,1.12825661126609
"Cop","ssp126",1989,7,49.6640056251795,45.7268311853054,1.08610206169588
"Cop","ssp126",1989,8,31.1279328504558,33.6052837588347,0.92628091087826
"Cop","ssp126",1989,9,25.2434341612633,29.9114072259495,0.843940038346423
"Cop","ssp126",1989,10,25.6453837773448,29.0682004444787,0.882248759304119
"Cop","ssp126",1989,11,15.9387967473867,21.4058478289769,0.744600114638321
"Cop","ssp126",1989,12,10.1135050358492,12.8619721197416,0.78631060164764
"Cop","ssp126",1990,1,9.01895214655737,7.78757935088862,1.15812009614107
"Cop","ssp126",1990,2,8.21189794416444,5.35102954950402,1.53463887055634
"Cop","ssp126",1990,3,12.6387210781822,9.40228267215611,1.3442183689723
"Cop","ssp126",1990,4,26.747097652301,19.758065629,1.35373058043915
"Cop","ssp126",1990,5,40.9623873351498,33.7491827684206,1.21372975506473
"Cop","ssp126",1990,6,45.9504917029351,46.2709454817931,0.993074406076614
"Cop","ssp126",1990,7,45.2696425475801,45.7268311853054,0.990001742393376
"Cop","ssp126",1990,8,33.468114110361,33.6052837588347,0.995918211866383
"Cop","ssp126",1990,9,30.6674495600226,29.9114072259495,1.02527605365946
"Cop","ssp126",1990,10,30.7632317277848,29.0682004444787,1.058312219449
"Cop","ssp126",1990,11,23.858784772407,21.4058478289769,1.11459190792292
"Cop","ssp126",1990,12,13.5423680544959,12.8619721197416,1.05289981415136
"Cop","ssp126",1991,1,6.70067534663937,7.78757935088862,0.860431084515984
"Cop","ssp126",1991,2,5.40440911870248,5.35102954950402,1.00997556987952
"Cop","ssp126",1991,3,11.4090257790078,9.40228267215611,1.2134314800803
"Cop","ssp126",1991,4,28.8919331806847,19.758065629,1.4622855153532
"Cop","ssp126",1991,5,44.2619755282935,33.7491827684206,1.31149769853716
"Cop","ssp126",1991,6,61.862823806548,46.2709454817931,1.33696908853721
"Cop","ssp126",1991,7,50.9913353072606,45.7268311853054,1.11512943244681
"Cop","ssp126",1991,8,37.6010530496814,33.6052837588347,1.11890300702479
"Cop","ssp126",1991,9,35.3985080025225,29.9114072259495,1.18344508953135
"Cop","ssp126",1991,10,31.7723643492307,29.0682004444787,1.09302825298446
"Cop","ssp126",1991,11,27.9110743633511,21.4058478289769,1.30389950383409
"Cop","ssp126",1991,12,16.3651773580122,12.8619721197416,1.2723692141187
