Climate,Frate,Region,Model,Species,year,totB,SSB,Catch,,Scenario
persistence,Fmean,WGOA,Rpath,COD,2085,286248.6034,73439.71392,54619.8441,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2085,1619565.352,589542.4879,22596.05774,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2086,2669976.386,1575032.651,126474.8419,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2086,285989.4202,73408.53817,54567.91597,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2086,1617741.006,588965.6699,22570.38072,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2087,2667781.244,1573432.569,126347.5031,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2087,285737.9863,73379.09242,54517.35297,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2087,1615921.37,588397.8393,22544.74393,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2088,2665712.765,1571904.356,126228.4778,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2088,285494.3741,73350.14293,54468.25489,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2088,1614110.549,587842.135,22519.20312,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2089,2663699.23,1570398.9,126114.0739,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2089,285258.0531,73319.9338,54420.60733,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2089,1612312.173,587307.0753,22493.81195,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2090,2661671.827,1568870.819,126000.3184,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2090,285027.8816,73288.21766,54374.30611,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2090,1610528.642,586787.9977,22468.61195,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2091,2659587.51,1567294.343,125884.1071,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2091,284802.7162,73255.19795,54329.17942,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2091,1608760.632,586283.7395,22443.62341,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2092,2657445.635,1565673.679,125764.3286,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2092,284581.8022,73221.53437,54285.03628,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2092,1607007.503,585791.7428,22418.84723,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2093,2655287.64,1564040.932,125642.2701,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2093,284365.0611,73188.30135,54241.78241,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2093,1605268.215,585308.5492,22394.27161,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2094,2653181.262,1562443.894,125521.086,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2094,284153.0744,73156.55883,54199.44643,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2094,1603542.21,584830.841,22369.88573,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2095,2651200.085,1560931.938,125404.7471,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2095,283946.8584,73127.07603,54158.15633,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2095,1601829.858,584356.2934,22345.68973,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2096,2649407.285,1559545.927,125297.0429,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2096,283747.6035,73100.25177,54118.10128,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2096,1600132.468,583884.1453,22321.69724,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2097,2647846.239,1558313.039,125200.9082,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2097,283556.4709,73076.0832,54079.49276,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2097,1598452.074,583415.4297,22297.93337,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2098,2646536.857,1557244.975,125118.0813,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2098,283374.4456,73054.23679,54042.53274,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2098,1596791.212,582952.4751,22274.43101,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,POL,2099,2645474.508,1556337.289,125048.972,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,COD,2099,283202.2138,73034.19209,54007.38915,,pcod_rec_pp
persistence,Fmean,WGOA,Rpath,ATF,2099,1595152.78,582498.4415,22251.22807,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1991,2884927.165,1690895.406,87828.01,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1991,399280.2939,93224.23736,64466.82999,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1991,1554327.805,597326.9774,16958.38001,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1992,2892495.913,1696087.278,90585.18996,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1992,371842.9001,88999.22879,78966.50009,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1992,1551901.376,598021.2117,20482.18006,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1993,2886917.46,1690078.21,108230.1801,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1993,375328.1754,91984.46817,45849.17007,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1993,1551566.347,599298.1593,18294.44992,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1994,2891612.897,1691340.87,100412.3599,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1994,374238.5054,92168.02449,45610.57997,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1994,1547453.432,598480.5088,21993.23998,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1995,2920445.243,1709974.752,69168.12993,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1995,354241.1182,88060.92648,67907.17999,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1995,1548788.073,599203.4556,17415.49004,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1996,2949537.5,1727520.768,49825.87004,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1996,348901.2699,89289.89982,55391.6601,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1996,1545296.542,597141.1539,21555.6099,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1997,2946193.762,1722365.564,84179.64997,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1997,339607.8718,88455.84666,58920.57999,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1997,1547340.939,596389.7317,14758.27989,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1998,3007840.548,1762267.823,5428.379998,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1998,338402.0081,87897.09963,50218.95011,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1998,1552042.171,596282.5118,12377.19001,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,1999,2993956.264,1751820.359,90556.90006,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,1999,323385.5045,83134.3282,66264.6701,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,1999,1556822.572,596729.6537,14649.22992,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2000,3049484.669,1789601.224,5552.830105,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2000,321234.7048,82993.63067,53384.86994,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2000,1555589.603,595731.5303,22993.75009,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2001,3082953.386,1808450.385,3452.299979,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2001,327836.0522,85350.66779,40517.40995,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2001,1559150.397,597017.2815,17416.19999,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2002,3117695.911,1828996.892,1698.029945,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2002,329657.1998,86672.3968,41567.98996,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2002,1561074.367,598208.7603,20173.56001,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2003,3105660.591,1817041.088,48590.07701,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2003,321002.2329,86072.65487,52365.75509,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2003,1552272.454,595288.6341,30169.77189,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2004,3100496.18,1811816.72,62434.43992,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2004,310907.3461,86861.68446,56450.24197,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2004,1557805.526,597533.7477,15634.90804,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2005,3085140.756,1801622.597,78302.79193,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2005,308747.7124,89355.03295,47523.77993,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2005,1557456.933,596651.5277,19923.57305,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2006,3088115.7,1805154.794,68928.30799,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2006,305285.4254,89662.84203,47767.07996,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2006,1552052.557,593803.972,27622.69892,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2007,3108388.666,1820162.189,51572.307,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2007,298656.828,86970.58416,51812.178,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2007,1552833.111,593773.0969,25346.98698,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2008,3122657.328,1829614.826,50786.20601,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2008,288014.1972,83738.42574,58386.38403,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2008,1551453.517,592951.9777,29205.93997,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2009,3143273.399,1841984.82,41549.50308,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2009,284535.8483,83301.56554,51788.98001,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2009,1555113.026,594046.2661,24831.74204,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2010,3136117.031,1835292.146,73443.38423,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2010,260387.0744,76717.56805,76954.1546,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2010,1558263.173,594362.5648,24339.44647,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2011,3141056.088,1838289.751,77694.47962,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2011,234318.5161,69543.30604,83710.47539,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2011,1557071.61,592792.1032,30911.82176,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2012,3133568.472,1833854.712,98934.69122,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2012,216652.3988,64116.82151,76871.10999,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2012,1567597.99,595605.7671,20761.90991,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2013,3129803.327,1832301.647,90796.63161,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2013,207097.746,61173.05499,66829.78162,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2013,1575636.643,596480.792,21809.31232,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2014,3087331.432,1803398.136,138948.062,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2014,180191.4473,54326.17477,83491.7282,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2014,1567912.163,590069.7527,36524.50153,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2015,3045526.286,1775739.079,162807.646,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2015,157932.7221,48934.44114,77689.99201,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2015,1577268.818,588791.536,19296.58722,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2016,3007798.292,1753763.798,173086.3524,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2016,147656.6154,47339.00977,62867.32743,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2016,1586289.943,586210.8787,19976.29419,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2017,2976739.358,1738811.225,184220.0285,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2017,147736.1447,50239.67431,48204.21467,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2017,1591593.276,581990.6601,27053.50899,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2018,2968841.332,1740812.462,150815.1922,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2018,174522.2292,61112.90393,14681.2982,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2018,1607270.211,582229.7484,18870.25094,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2019,2976191.205,1750709.517,110649.2716,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2019,197788.813,66355.87669,15200.42058,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2019,1614692.328,580069.5368,24567.05196,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2020,2989833.346,1764765.168,99971.06489,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2020,227902.927,75553.61902,6085.249339,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2020,1626341.19,581530.1681,21115.8993,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2021,2666658.292,1542448.221,232294.416,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2021,208376.8317,67509.16227,59618.99624,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2021,1594986.893,564719.3993,32450.08865,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2022,2439718.154,1358627.068,245220.0336,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2022,191172.4459,57257.27193,62549.33904,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2022,1520368.693,522798.0742,33324.1308,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2023,2618660.869,1498244.662,243772.1345,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2023,188750.5738,49999.65788,56392.01822,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2023,1508942.216,512569.0869,30163.86082,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2024,2918253.911,1756097.62,131571.1847,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2024,210115.2018,53055.66909,37545.21107,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2024,1573583.979,547504.3403,21421.54408,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2025,2913320.387,1762760.94,139960.0449,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2025,225073.6925,59518.01948,41393.32361,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2025,1627429.455,585613.2753,22370.14907,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2026,2876830.964,1710481.546,137178.3404,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2026,234124.3785,66394.44766,43814.1744,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2026,1641724.317,603545.014,22819.22674,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2027,3023189.09,1798877.187,138592.9671,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2027,245262.6924,71899.31803,45155.60876,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2027,1664162.605,624371.2913,22985.0365,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2028,3102719.593,1870534.327,146126.8272,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2028,258686.2761,75879.37309,46957.58231,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2028,1703585.348,655993.1069,23450.54635,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2029,3071641.578,1848550.344,147845.8365,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2029,268883.2904,74839.50246,49518.77337,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2029,1723535.808,673695.4384,23889.95121,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2030,3016594.024,1793971.265,144868.0508,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2030,273979.3557,70751.00658,51479.03011,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2030,1717432.475,668251.1581,23982.27699,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2031,3053759.021,1822296.935,144948.5663,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2031,278806.1377,70141.72096,52755.14267,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2031,1723435.609,662240.8785,23947.89166,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2032,3047522.221,1818202.453,144836.9173,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2032,281526.0166,73250.71472,53428.94073,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2032,1725588.908,651590.0892,24002.17449,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2033,3086334.927,1858995.164,146404.1732,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2033,284729.7587,77480.85498,53872.18267,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2033,1745640.178,651310.5667,24163.31138,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2034,2998127.647,1797739.164,145502.7733,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2034,285546.5881,79743.79736,54361.67603,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2034,1747702.604,643592.7014,24370.99088,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2035,3052551.456,1838443.477,143712.7982,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2035,286576.8914,79889.58256,54344.4556,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2035,1759911.992,642770.4461,24398.24696,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2036,2801803.635,1660358.249,141307.4587,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2036,282876.9598,78668.07037,54399.06293,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2036,1734685.368,626383.4766,24478.84607,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2037,2766525.288,1622407.746,133149.1864,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2037,277895.6019,75400.23826,53497.41456,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2037,1700688.557,604299.5072,23967.97821,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2038,2953639.293,1772193.9,135968.4686,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2038,279065.2568,74842.46079,53089.18597,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2038,1715565.433,609888.5587,23740.79791,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2039,2942775.753,1791444.902,142957.3078,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2039,282586.5602,77241.79254,53825.98852,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2039,1747252.965,630814.9062,24187.70725,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2040,2844089.498,1697944.414,136739.6147,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2040,279395.6124,78486.46417,53885.60047,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2040,1730419.679,626135.4413,24260.86674,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2041,2893562.172,1733454.007,136479.2158,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2041,275959.2313,80342.16845,53323.12436,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2041,1736920.372,633931.591,24172.80697,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2042,2948384.365,1780847.909,139491.3932,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2042,273638.3615,82080.72133,53115.45589,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2042,1752770.396,647459.7367,24316.01431,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2043,2939395.894,1774072.694,140200.3846,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2043,272306.975,84228.17848,52651.97495,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2043,1761777.773,657366.198,24509.03395,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2044,3015023.696,1830522.476,141015.1995,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2044,272331.0203,88363.6451,51793.08763,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2044,1783754.489,672158.7089,24665.29455,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2045,3013312.513,1833520.498,143273.0724,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2045,271147.0169,89815.97493,51616.82317,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2045,1803493.859,683640.8074,24996.71246,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2046,2782221.215,1659844.872,139135.944,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2046,265660.2389,84881.85065,51403.5317,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2046,1775383.996,666068.0275,25058.89232,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2047,2813349.252,1668210.62,132660.9357,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2047,261586.6238,79829.60531,50187.15911,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2047,1749403.72,643818.4159,24548.91808,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2048,2899053.103,1749697.677,136763.6695,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2048,262078.1076,79469.1075,49763.11409,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2048,1763704.686,642664.6604,24463.14263,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2049,2778715.372,1679500.679,138184.1858,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2049,261113.0502,79175.67711,49973.38533,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2049,1766500.887,638189.9715,24692.90962,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2050,2608780.638,1530553.97,128273.2519,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2050,255310.8996,75736.42421,49399.26953,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2050,1714593.946,603929.6773,24325.26136,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2051,2618137.505,1532351.656,124447.8667,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2051,251684.402,73636.58918,48269.02034,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2051,1683559.038,580342.3484,23708.60206,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2052,2661942.946,1579114.987,126625.9824,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2052,251161.0585,71984.79138,48133.38027,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2052,1677918.276,573398.4284,23449.89856,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2053,2730184.567,1633718.997,128275.8617,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2053,253618.2749,71690.47022,48278.73796,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2053,1686316.816,579203.1547,23454.89004,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2054,3050433.816,1883630.753,136361.8203,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2054,261265.0467,75719.06401,48805.28443,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2054,1759918.349,626546.2276,23906.75063,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2055,2941970.821,1813485.836,144088.9861,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2055,265701.5645,81679.14648,50692.49702,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2055,1806207.1,668334.2977,24963.79806,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2056,2732079.124,1625821.881,134297.3485,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2056,262356.1598,81601.73888,50807.63678,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2056,1770070.122,661365.0954,25022.9847,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2057,2903570.963,1739300.35,132701.1316,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2057,262438.5956,83731.76298,49641.17653,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2057,1770125.814,667817.6171,24599.52812,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2058,2999203.584,1830743.818,140759.8534,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2058,264402.9631,85222.5249,50005.89058,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2058,1800604.025,688406.752,24860.32814,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2059,3013082.156,1847660.875,142985.2459,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2059,266253.0134,83723.42875,50686.47686,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,ATF,2059,1826784.625,702117.5819,25254.43417,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,POL,2060,2904769.901,1758493.008,140240.6872,,pcod_rec_pp
ssp126,Fmean,WGOA,Rpath,COD,2060,262872.4107,83280.24842,50574.82934,,pcod_rec_pp
