"year","Species","totB","SSB","Catch","Climate","Frate","Region","Model","Scenario"
2057,"COD",271420.357569391,76265.9724024537,52620.6431247159,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2057,"ATF",1658620.55252158,598834.76996419,23156.3555122142,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2058,"POL",2776199.61383708,1643101.43008968,132298.105386162,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2058,"COD",271371.109286728,80260.1711431745,51761.5244259149,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2058,"ATF",1658818.41895349,598709.558294719,23139.4507185642,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2059,"POL",2775829.42858832,1644471.95627296,132267.929038504,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2059,"COD",271302.910299639,81010.0484058026,51386.4687058443,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2059,"ATF",1660281.05353704,599549.311149344,23147.1359412302,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2060,"POL",2764252.46980465,1636515.12813819,132050.888844383,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2060,"COD",271268.561822052,76806.6705308807,51737.219620155,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2060,"ATF",1659218.77456481,599316.326588306,23163.6510712082,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2061,"POL",2758372.65848175,1631662.80808209,131534.562718647,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2061,"COD",271376.224601137,72461.9130745984,52005.2834884728,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2061,"ATF",1656718.87010444,598103.411246955,23134.7049562317,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2062,"POL",2753720.98147806,1627993.15461468,131236.913000379,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2062,"COD",269445.755367634,71924.8870373595,52108.2414561051,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2062,"ATF",1654187.93859419,596721.438966329,23098.8249598307,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2063,"POL",2749597.41129156,1624858.09237169,130968.001883565,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2063,"COD",266125.452893832,74515.9864513853,52041.5639120071,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2063,"ATF",1652396.0984528,595703.533739693,23065.8758323549,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2064,"POL",2744857.30336221,1621564.85273848,130771.595116053,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2064,"COD",264197.025761263,77644.5000134892,51393.329976885,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2064,"ATF",1650919.82979348,594954.486017787,23046.9949357718,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2065,"POL",2747147.7289657,1624257.78545627,130649.934753768,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2065,"COD",264150.871330367,81584.8067933666,50361.8446560441,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2065,"ATF",1651092.30195988,595049.630057134,23028.9398743296,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2066,"POL",2745278.72025259,1624940.9734329,130705.23706902,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2066,"COD",264686.07158495,81839.6145146546,49905.3551753514,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2066,"ATF",1652861.43886475,596136.868066363,23042.9469687982,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2067,"POL",2737260.93120813,1620007.29011433,130423.599319542,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2067,"COD",266884.844772903,76728.6887143399,50309.5599961865,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2067,"ATF",1653297.76222081,596566.257596223,23060.1836080079,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2068,"POL",2732271.62727619,1617031.79879086,130069.702856478,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2068,"COD",269595.46535456,71033.8100062103,50846.6123478449,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2068,"ATF",1653351.99142862,596717.378388958,23063.1851446654,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2069,"POL",2722603.33443151,1610141.85340349,129731.187576792,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2069,"COD",270768.667870903,68796.6702986619,51577.1660879832,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2069,"ATF",1651204.30789683,595646.715382972,23055.2103806263,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2070,"POL",2717028.08300305,1605732.176367,129267.028425152,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2070,"COD",271382.094703124,69705.0128079267,52108.4985361146,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2070,"ATF",1648093.36738056,593929.742892405,23015.4758692567,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2071,"POL",2715343.33273357,1604906.54369591,129037.221169793,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2071,"COD",270100.908294328,71926.5151091803,52129.25595912,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2071,"ATF",1646581.95953042,593183.83345526,22978.1621101677,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2072,"POL",2706335.88912126,1598298.21415592,128823.664111246,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2072,"COD",267679.350924527,75420.3843500164,51984.799040618,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2072,"ATF",1643745.82408948,592034.296524834,22957.8833599246,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2073,"POL",2705442.18772042,1597560.43676612,128448.667514623,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2073,"COD",266915.489181991,78142.5381965792,51373.118887177,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2073,"ATF",1641718.72459309,591235.492557133,22911.4066249483,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2074,"POL",2705603.56280361,1599102.83479362,128492.32958225,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2074,"COD",266066.530356324,79617.1713340727,50708.1262935003,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2074,"ATF",1642171.14610469,591908.12077918,22902.0217713751,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2075,"POL",2698422.78714088,1594322.53089893,128342.586892624,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2075,"COD",264776.220306889,78313.1859775884,50672.2741459514,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2075,"ATF",1640977.51695891,591760.649986014,22902.6998085477,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2076,"POL",2691918.5755849,1589188.64675688,127957.673205554,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2076,"COD",265391.755498804,74783.8444704825,50735.8219708963,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2076,"ATF",1638166.27091405,590537.825617855,22874.7284771062,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2077,"POL",2691931.14297823,1589738.29459556,127760.019949547,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2077,"COD",267338.724633939,73427.6122601984,50553.8379563878,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2077,"ATF",1636648.02528087,589773.832814781,22839.2787426094,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2078,"POL",2688539.93601457,1588088.34522099,127665.755050627,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2078,"COD",268232.54680513,73722.8113343237,50778.3385899521,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2078,"ATF",1635356.51690112,589131.553871547,22820.4155108861,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2079,"POL",2682277.51637465,1583662.0253134,127372.038761336,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2079,"COD",267733.444461246,72112.834370546,51406.7236281059,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2079,"ATF",1634114.71226696,588666.400483493,22801.7680247292,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2080,"POL",2676387.95318312,1579140.97283627,127067.069597706,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2080,"COD",267773.761752935,70894.105232755,51617.046046245,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2080,"ATF",1632510.1472729,588219.851292674,22785.9140419999,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2081,"POL",2674545.01596535,1577749.95747181,126833.159015429,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2081,"COD",266187.862472257,73558.3248864506,51245.6909893148,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2081,"ATF",1630666.60096654,587708.644703273,22758.830922901,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2082,"POL",2665590.38889896,1570419.18995318,126600.461046734,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2082,"COD",261180.877696606,76516.2798638691,51109.1003966726,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2082,"ATF",1626546.58050003,586073.236497871,22725.3913601462,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2083,"POL",2660353.47651539,1564893.53504255,126162.21207448,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2083,"COD",257794.783731758,77711.324910025,50596.4304497474,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2083,"ATF",1620895.23280529,583382.459813938,22656.4521635906,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2084,"POL",2663234.86013638,1567313.16895382,126096.874965721,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2084,"COD",255650.163755561,79750.6744781598,49356.9190124058,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2084,"ATF",1618170.73387446,581969.951621966,22590.2192712804,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2085,"POL",2661825.29786969,1567171.54953137,126142.543080488,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2085,"COD",253456.960862556,82144.8455123524,48569.1913861988,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2085,"ATF",1616842.18459006,581216.737219196,22560.6725579496,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2086,"POL",2658459.68754827,1565104.19885335,125992.158361469,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2086,"COD",253375.457752226,79261.5472366426,48323.2333818092,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2086,"ATF",1615848.2133002,580572.194900973,22543.959108833,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2087,"POL",2656701.63113768,1564218.16276049,125882.398126499,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2087,"COD",253818.273955829,74743.8462840493,48205.4465162845,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2087,"ATF",1615225.57093724,580175.049877355,22535.492981017,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2088,"POL",2650445.61097454,1558845.2795889,125700.076685345,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2088,"COD",251959.358784271,72307.1353186391,48543.2188466773,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2088,"ATF",1611890.40758028,578446.578029431,22516.5347661044,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2089,"POL",2643496.46394201,1551574.52730062,125291.848733902,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2089,"COD",248074.307347132,71341.5225891499,48845.1854491832,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2089,"ATF",1605795.1278201,575201.086314227,22452.1722768727,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2090,"POL",2644075.50542598,1550728.17908819,125036.537711389,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2090,"COD",245116.212989053,73780.0769875386,48295.5353204576,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2090,"ATF",1601730.72250479,573028.265006857,22371.3404797195,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2091,"POL",2650760.16096909,1556465.69454904,125214.910595635,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2091,"COD",241691.867349994,80454.4807838374,47103.3740404095,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2091,"ATF",1602396.8238298,573677.546024268,22341.0796194015,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2092,"POL",2648043.22160173,1555308.06476095,125396.829031683,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2092,"COD",237615.490702888,83516.5476448242,46253.5936018179,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2092,"ATF",1603492.14621028,574975.69257952,22359.9784225413,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2093,"POL",2646562.06509422,1554184.79568275,125246.637364961,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2093,"COD",236506.793230232,81336.3298070504,45503.0725834101,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2093,"ATF",1603751.56288549,575793.830248536,22367.1379670872,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2094,"POL",2646565.91468002,1554674.35190542,125205.025603125,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2094,"COD",236195.834166162,78053.8956665809,44863.5390766055,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2094,"ATF",1604092.71068026,576387.635066949,22368.0314399068,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2095,"POL",2641614.24317732,1551469.99416901,125124.004452732,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2095,"COD",237662.723342268,75050.2328855674,45035.4104610501,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2095,"ATF",1603221.65570891,576058.46368459,22369.2701219718,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2096,"POL",2643460.61132944,1553779.88003782,124979.327571108,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2096,"COD",241731.467481153,71479.6818056229,45350.5849197384,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2096,"ATF",1604048.49223991,576285.926090769,22360.2599131013,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2097,"POL",2641253.77132798,1553454.50936247,125028.257896084,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2097,"COD",244013.783224695,69734.4022758276,45902.7591540171,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2097,"ATF",1605272.69613843,576776.098342686,22380.4089083168,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2098,"POL",2631149.26477939,1545587.20589568,124680.361416587,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2098,"COD",246143.320246148,68557.0086354502,47015.0344184107,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2098,"ATF",1603234.3677272,575632.990020252,22379.516562383,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2099,"POL",2636061.5548202,1549629.10772434,124472.14571333,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2099,"COD",250132.1101576,68748.6627804931,47331.6853710106,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
2099,"ATF",1603615.36990707,575895.219014985,22358.2843487945,"ssp245","Fmean","WGOA","Rpath","pcod_rec"
1991,"POL",2884927.16511783,1690895.40603404,87828.010002781,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1991,"COD",399280.293878193,93224.2373585632,64466.829990571,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1991,"ATF",1554327.80462664,597326.97740596,16958.380011156,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1992,"POL",2892495.91324268,1696087.27813365,90585.189961806,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1992,"COD",371842.900083054,88999.2287874369,78966.500089317,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1992,"ATF",1551901.37581743,598021.211707819,20482.180062468,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1993,"POL",2886917.46017875,1690078.21042351,108230.180085742,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1993,"COD",375328.175429555,91984.46817467,45849.170066118,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1993,"ATF",1551566.34683954,599298.159270716,18294.449920618,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1994,"POL",2891612.89701311,1691340.87032149,100412.359942985,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1994,"COD",374238.505424238,92168.0244909248,45610.579965874,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1994,"ATF",1547453.431915,598480.508802417,21993.239976229,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1995,"POL",2920445.2429594,1709974.75171492,69168.129925675,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1995,"COD",354241.118245692,88060.9264831689,67907.179992219,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1995,"ATF",1548788.07321952,599203.455585779,17415.490044603,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1996,"POL",2949537.49989699,1727520.76771419,49825.8700384,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1996,"COD",348901.269856949,89289.8998161644,55391.660096973,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1996,"ATF",1545296.54167072,597141.15385086,21555.609900557,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1997,"POL",2946193.76182491,1722365.56372477,84179.649971753,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1997,"COD",339607.871812025,88455.8466619866,58920.579990637,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1997,"ATF",1547340.93937387,596389.731746862,14758.279890696,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1998,"POL",3007840.54757787,1762267.82292695,5428.379997642,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1998,"COD",338402.008126062,87897.0996300377,50218.950113863,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1998,"ATF",1552042.17068945,596282.511778416,12377.190009373,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1999,"POL",2993956.26360435,1751820.3586859,90556.900062537,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1999,"COD",323385.504513683,83134.3281978233,66264.67009813,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
1999,"ATF",1556822.57219736,596729.653748177,14649.229924965,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2000,"POL",3049484.66889728,1789601.2235707,5552.830105466,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2000,"COD",321234.70478313,82993.6306736087,53384.869944958,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2000,"ATF",1555589.60333769,595731.530286997,22993.75009338,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2001,"POL",3082953.38628358,1808450.38491623,3452.299978517,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2001,"COD",327836.052151014,85350.6677932879,40517.409954733,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2001,"ATF",1559150.39699574,597017.281545479,17416.199986059,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2002,"POL",3117695.91098478,1828996.8919311,1698.029945361,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2002,"COD",329657.199807253,86672.396799144,41567.989960821,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2002,"ATF",1561074.36729579,598208.760306624,20173.560012907,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2003,"POL",3105660.59060301,1817041.08768011,48590.077011908,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2003,"COD",321002.232869284,86072.6548698382,52365.755088864,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2003,"ATF",1552272.45436907,595288.634146958,30169.771891001,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2004,"POL",3100496.17999595,1811816.72016729,62434.439922489,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2004,"COD",310907.346053104,86861.6844619175,56450.241969657,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2004,"ATF",1557805.52630999,597533.747722124,15634.908041003,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2005,"POL",3085140.75609541,1801622.59658072,78302.791927256,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2005,"COD",308747.712383036,89355.0329510825,47523.779925577,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2005,"ATF",1557456.93296847,596651.527725103,19923.573051558,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2006,"POL",3088115.70042571,1805154.79373703,68928.307992488,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2006,"COD",305285.425387622,89662.8420266119,47767.079961499,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2006,"ATF",1552052.55675712,593803.972010943,27622.698918064,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2007,"POL",3108388.6659623,1820162.18935033,51572.307003871,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2007,"COD",298656.827987615,86970.5841575916,51812.178003779,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2007,"ATF",1552833.11070127,593773.096946291,25346.986980543,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2008,"POL",3122657.32782491,1829614.82622622,50786.206014733,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2008,"COD",288014.19715692,83738.4257426123,58386.384025578,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2008,"ATF",1551453.5168298,592951.977723493,29205.939969489,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2009,"POL",3143273.39859891,1841984.8200306,41549.503075916,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2009,"COD",284535.848347064,83301.5655360441,51788.980009351,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2009,"ATF",1555113.02563569,594046.266118116,24831.742038702,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2010,"POL",3136117.03112817,1835292.14585186,73443.384226643,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2010,"COD",260387.074378808,76717.5680514182,76954.154598455,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2010,"ATF",1558263.17274182,594362.564843561,24339.446470918,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2011,"POL",3141056.08768375,1838289.75061505,77694.479623666,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2011,"COD",234318.516143285,69543.3060352226,83710.475394165,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2011,"ATF",1557071.61028742,592792.103233455,30911.821764055,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2012,"POL",3133568.47204365,1833854.71164897,98934.691224094,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2012,"COD",216652.39880077,64116.8215124414,76871.109994854,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2012,"ATF",1567597.98995377,595605.767059271,20761.909908427,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2013,"POL",3129803.3271359,1832301.64727678,90796.631609659,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
2013,"COD",207097.746004189,61173.0549874287,66829.781618954,"ssp585","Fmean","WGOA","Rpath","pcod_rec"
