Group,Year,Value,Scale,Stdev,CV
gr_turbot_adu,1997,6435.44,1.88E-06,643.544,0.1
gr_turbot_adu,1998,8075.04,1.88E-06,807.504,0.1
gr_turbot_adu,1999,5385.78,1.88E-06,538.578,0.1
gr_turbot_adu,2000,5888.37,1.88E-06,588.837,0.1
gr_turbot_adu,2001,4252.59,1.88E-06,425.259,0.1
gr_turbot_adu,2002,3150.64,1.88E-06,315.064,0.1
gr_turbot_adu,2003,2411.936,1.88E-06,241.1936,0.1
gr_turbot_adu,2004,1824.826,1.88E-06,182.4826,0.1
gr_turbot_adu,2005,2140.15,1.88E-06,214.015,0.1
gr_turbot_adu,2006,1452.534,1.88E-06,145.2534,0.1
gr_turbot_adu,2007,1481.449,1.88E-06,148.1449,0.1
gr_turbot_adu,2008,2088.897,1.88E-06,208.8897,0.1
gr_turbot_adu,2009,2251.601,1.88E-06,225.1601,0.1
gr_turbot_adu,2010,2267.841071,1.88E-06,226.7841071,0.1
gr_turbot_adu,2011,3136.073675,1.88E-06,313.6073675,0.1
gr_turbot_adu,2012,3009.577537,1.88E-06,300.9577537,0.1
gr_turbot_adu,2013,1433.956243,1.88E-06,143.3956243,0.1
gr_turbot_adu,2014,1469.748928,1.88E-06,146.9748928,0.1
gr_turbot_adu,2015,2081.516174,1.88E-06,208.1516174,0.1
gr_turbot_adu,2016,2113.41615,1.88E-06,211.341615,0.1
gr_turbot_adu,2017,2711.470535,1.88E-06,271.1470535,0.1
gr_turbot_adu,2018,1671.160168,1.88E-06,167.1160168,0.1
gr_turbot_adu,2019,2686.482472,1.88E-06,268.6482472,0.1
gr_turbot_adu,2020,1648.408592,1.88E-06,164.8408592,0.1
gr_turbot_adu,2021,1129.508395,1.88E-06,112.9508395,0.1
gr_turbot_adu,2022,1038.333235,1.88E-06,103.8333235,0.1
gr_turbot_adu,2023,796.6606748,1.88E-06,79.66606748,0.1
gr_turbot_adu,2024,462.4088895,1.88E-06,46.24088895,0.1
gr_turbot_juv,1971,NA,1.88E-06,NA,NA
gr_turbot_juv,1972,NA,1.88E-06,NA,NA
gr_turbot_juv,1973,NA,1.88E-06,NA,NA
gr_turbot_juv,1974,NA,1.88E-06,NA,NA
gr_turbot_juv,1975,NA,1.88E-06,NA,NA
gr_turbot_juv,1976,NA,1.88E-06,NA,NA
gr_turbot_juv,1977,NA,1.88E-06,NA,NA
gr_turbot_juv,1978,NA,1.88E-06,NA,NA
gr_turbot_juv,1979,NA,1.88E-06,NA,NA
gr_turbot_juv,1980,NA,1.88E-06,NA,NA
gr_turbot_juv,1981,NA,1.88E-06,NA,NA
gr_turbot_juv,1982,NA,1.88E-06,NA,NA
gr_turbot_juv,1983,NA,1.88E-06,NA,NA
gr_turbot_juv,1984,NA,1.88E-06,NA,NA
gr_turbot_juv,1985,NA,1.88E-06,NA,NA
gr_turbot_juv,1986,NA,1.88E-06,NA,NA
gr_turbot_juv,1987,NA,1.88E-06,NA,NA
gr_turbot_juv,1988,NA,1.88E-06,NA,NA
gr_turbot_juv,1989,NA,1.88E-06,NA,NA
gr_turbot_juv,1990,NA,1.88E-06,NA,NA
gr_turbot_juv,1991,NA,1.88E-06,NA,NA
gr_turbot_juv,1992,NA,1.88E-06,NA,NA
gr_turbot_juv,1993,NA,1.88E-06,NA,NA
gr_turbot_juv,1994,NA,1.88E-06,NA,NA
gr_turbot_juv,1995,NA,1.88E-06,NA,NA
gr_turbot_juv,1996,NA,1.88E-06,NA,NA
gr_turbot_juv,1997,NA,1.88E-06,NA,NA
gr_turbot_juv,1998,NA,1.88E-06,NA,NA
gr_turbot_juv,1999,NA,1.88E-06,NA,NA
gr_turbot_juv,2000,NA,1.88E-06,NA,NA
gr_turbot_juv,2001,NA,1.88E-06,NA,NA
gr_turbot_juv,2002,NA,1.88E-06,NA,NA
gr_turbot_juv,2003,NA,1.88E-06,NA,NA
gr_turbot_juv,2004,NA,1.88E-06,NA,NA
gr_turbot_juv,2005,NA,1.88E-06,NA,NA
gr_turbot_juv,2006,NA,1.88E-06,NA,NA
gr_turbot_juv,2007,NA,1.88E-06,NA,NA
gr_turbot_juv,2008,NA,1.88E-06,NA,NA
gr_turbot_juv,2009,NA,1.88E-06,NA,NA
gr_turbot_juv,2010,NA,1.88E-06,NA,NA
gr_turbot_juv,2011,NA,1.88E-06,NA,NA
gr_turbot_juv,2012,NA,1.88E-06,NA,NA
gr_turbot_juv,2013,NA,1.88E-06,NA,NA
gr_turbot_juv,2014,NA,1.88E-06,NA,NA
gr_turbot_juv,2015,NA,1.88E-06,NA,NA
gr_turbot_juv,2016,NA,1.88E-06,NA,NA
gr_turbot_juv,2017,NA,1.88E-06,NA,NA
gr_turbot_juv,2018,NA,1.88E-06,NA,NA
gr_turbot_juv,2019,NA,1.88E-06,NA,NA
gr_turbot_juv,2020,NA,1.88E-06,NA,NA
gr_turbot_juv,2021,NA,1.88E-06,NA,NA
gr_turbot_juv,2022,NA,1.88E-06,NA,NA
gr_turbot_juv,2023,NA,1.88E-06,NA,NA
gr_turbot_juv,2024,NA,1.88E-06,NA,NA
gray_whales,1971,NA,1.88E-06,NA,NA
gray_whales,1972,NA,1.88E-06,NA,NA
gray_whales,1973,NA,1.88E-06,NA,NA
gray_whales,1974,NA,1.88E-06,NA,NA
gray_whales,1975,NA,1.88E-06,NA,NA
gray_whales,1976,NA,1.88E-06,NA,NA
gray_whales,1977,NA,1.88E-06,NA,NA
gray_whales,1978,NA,1.88E-06,NA,NA
gray_whales,1979,NA,1.88E-06,NA,NA
gray_whales,1980,NA,1.88E-06,NA,NA
gray_whales,1981,NA,1.88E-06,NA,NA
gray_whales,1982,NA,1.88E-06,NA,NA
gray_whales,1983,NA,1.88E-06,NA,NA
gray_whales,1984,NA,1.88E-06,NA,NA
gray_whales,1985,NA,1.88E-06,NA,NA
gray_whales,1986,NA,1.88E-06,NA,NA
gray_whales,1987,NA,1.88E-06,NA,NA
gray_whales,1988,NA,1.88E-06,NA,NA
gray_whales,1989,NA,1.88E-06,NA,NA
gray_whales,1990,NA,1.88E-06,NA,NA
gray_whales,1991,NA,1.88E-06,NA,NA
gray_whales,1992,NA,1.88E-06,NA,NA
gray_whales,1993,NA,1.88E-06,NA,NA
gray_whales,1994,NA,1.88E-06,NA,NA
gray_whales,1995,NA,1.88E-06,NA,NA
gray_whales,1996,NA,1.88E-06,NA,NA
gray_whales,1997,NA,1.88E-06,NA,NA
gray_whales,1998,NA,1.88E-06,NA,NA
gray_whales,1999,NA,1.88E-06,NA,NA
gray_whales,2000,NA,1.88E-06,NA,NA
gray_whales,2001,NA,1.88E-06,NA,NA
gray_whales,2002,NA,1.88E-06,NA,NA
gray_whales,2003,NA,1.88E-06,NA,NA
gray_whales,2004,NA,1.88E-06,NA,NA
gray_whales,2005,NA,1.88E-06,NA,NA
gray_whales,2006,NA,1.88E-06,NA,NA
gray_whales,2007,NA,1.88E-06,NA,NA
gray_whales,2008,NA,1.88E-06,NA,NA
gray_whales,2009,NA,1.88E-06,NA,NA
gray_whales,2010,NA,1.88E-06,NA,NA
gray_whales,2011,NA,1.88E-06,NA,NA
gray_whales,2012,NA,1.88E-06,NA,NA
gray_whales,2013,NA,1.88E-06,NA,NA
gray_whales,2014,NA,1.88E-06,NA,NA
gray_whales,2015,NA,1.88E-06,NA,NA
gray_whales,2016,NA,1.88E-06,NA,NA
gray_whales,2017,NA,1.88E-06,NA,NA
gray_whales,2018,NA,1.88E-06,NA,NA
gray_whales,2019,NA,1.88E-06,NA,NA
gray_whales,2020,NA,1.88E-06,NA,NA
gray_whales,2021,NA,1.88E-06,NA,NA
gray_whales,2022,NA,1.88E-06,NA,NA
gray_whales,2023,NA,1.88E-06,NA,NA
gray_whales,2024,NA,1.88E-06,NA,NA
halibut_adu,1971,NA,1.88E-06,NA,NA
halibut_adu,1972,NA,1.88E-06,NA,NA
halibut_adu,1973,NA,1.88E-06,NA,NA
halibut_adu,1974,NA,1.88E-06,NA,NA
halibut_adu,1975,NA,1.88E-06,NA,NA
halibut_adu,1976,NA,1.88E-06,NA,NA
halibut_adu,1977,NA,1.88E-06,NA,NA
halibut_adu,1978,NA,1.88E-06,NA,NA
halibut_adu,1979,NA,1.88E-06,NA,NA
halibut_adu,1980,NA,1.88E-06,NA,NA
halibut_adu,1981,NA,1.88E-06,NA,NA
halibut_adu,1982,NA,1.88E-06,NA,NA
halibut_adu,1983,NA,1.88E-06,NA,NA
halibut_adu,1984,NA,1.88E-06,NA,NA
halibut_adu,1985,NA,1.88E-06,NA,NA
halibut_adu,1986,NA,1.88E-06,NA,NA
halibut_adu,1987,NA,1.88E-06,NA,NA
halibut_adu,1988,NA,1.88E-06,NA,NA
halibut_adu,1989,NA,1.88E-06,NA,NA
halibut_adu,1990,4432.81504,1.88E-06,443.281504,0.1
halibut_adu,1991,5374.63232,1.88E-06,537.463232,0.1
halibut_adu,1992,5266.148373,1.88E-06,526.6148373,0.1
halibut_adu,1993,4166.81888,1.88E-06,416.681888,0.1
halibut_adu,1994,4743.1568,1.88E-06,474.31568,0.1
halibut_adu,1995,4353.563307,1.88E-06,435.3563307,0.1
halibut_adu,1996,4327.365227,1.88E-06,432.7365227,0.1
halibut_adu,1997,4708.86912,1.88E-06,470.886912,0.1
halibut_adu,1998,4782.904,1.88E-06,478.2904,0.1
halibut_adu,1999,5467.70752,1.88E-06,546.770752,0.1
halibut_adu,2000,5404.45312,1.88E-06,540.445312,0.1
halibut_adu,2001,5256.48032,1.88E-06,525.648032,0.1
halibut_adu,2002,5034.191787,1.88E-06,503.4191787,0.1
halibut_adu,2003,4698.279893,1.88E-06,469.8279893,0.1
halibut_adu,2004,4462.65152,1.88E-06,446.265152,0.1
halibut_adu,2005,5191.06688,1.88E-06,519.106688,0.1
halibut_adu,2006,4822.80288,1.88E-06,482.280288,0.1
halibut_adu,2007,5266.438933,1.88E-06,526.6438933,0.1
halibut_adu,2008,5136.182613,1.88E-06,513.6182613,0.1
halibut_adu,2009,4475.538133,1.88E-06,447.5538133,0.1
halibut_adu,2010,4579.71936,1.88E-06,457.971936,0.1
halibut_adu,2011,4000.560747,1.88E-06,400.0560747,0.1
halibut_adu,2012,4027.69248,1.88E-06,402.769248,0.1
halibut_adu,2013,4115.67712,1.88E-06,411.567712,0.1
halibut_adu,2014,3690.567893,1.88E-06,369.0567893,0.1
halibut_adu,2015,2819.165973,1.88E-06,281.9165973,0.1
halibut_adu,2016,2898.821547,1.88E-06,289.8821547,0.1
halibut_adu,2017,2667.18784,1.88E-06,266.718784,0.1
halibut_adu,2018,2689.69664,1.88E-06,268.969664,0.1
halibut_adu,2019,3164.083627,1.88E-06,316.4083627,0.1
halibut_adu,2020,2497.84416,1.88E-06,249.784416,0.1
halibut_adu,2021,2152.657173,1.88E-06,215.2657173,0.1
halibut_adu,2022,2925.167147,1.88E-06,292.5167147,0.1
halibut_adu,2023,2367.23456,1.88E-06,236.723456,0.1
halibut_adu,2024,2137.066347,1.88E-06,213.7066347,0.1
halibut_juv,1971,NA,1.88E-06,NA,NA
halibut_juv,1972,NA,1.88E-06,NA,NA
halibut_juv,1973,NA,1.88E-06,NA,NA
halibut_juv,1974,NA,1.88E-06,NA,NA
halibut_juv,1975,NA,1.88E-06,NA,NA
halibut_juv,1976,NA,1.88E-06,NA,NA
halibut_juv,1977,NA,1.88E-06,NA,NA
halibut_juv,1978,NA,1.88E-06,NA,NA
halibut_juv,1979,NA,1.88E-06,NA,NA
halibut_juv,1980,NA,1.88E-06,NA,NA
halibut_juv,1981,NA,1.88E-06,NA,NA
halibut_juv,1982,NA,1.88E-06,NA,NA
halibut_juv,1983,NA,1.88E-06,NA,NA
halibut_juv,1984,NA,1.88E-06,NA,NA
halibut_juv,1985,NA,1.88E-06,NA,NA
halibut_juv,1986,NA,1.88E-06,NA,NA
halibut_juv,1987,NA,1.88E-06,NA,NA
halibut_juv,1988,NA,1.88E-06,NA,NA
halibut_juv,1989,NA,1.88E-06,NA,NA
halibut_juv,1990,NA,1.88E-06,NA,NA
halibut_juv,1991,NA,1.88E-06,NA,NA
halibut_juv,1992,NA,1.88E-06,NA,NA
halibut_juv,1993,NA,1.88E-06,NA,NA
halibut_juv,1994,NA,1.88E-06,NA,NA
halibut_juv,1995,NA,1.88E-06,NA,NA
halibut_juv,1996,NA,1.88E-06,NA,NA
halibut_juv,1997,NA,1.88E-06,NA,NA
halibut_juv,1998,NA,1.88E-06,NA,NA
halibut_juv,1999,NA,1.88E-06,NA,NA
halibut_juv,2000,NA,1.88E-06,NA,NA
halibut_juv,2001,NA,1.88E-06,NA,NA
halibut_juv,2002,NA,1.88E-06,NA,NA
halibut_juv,2003,NA,1.88E-06,NA,NA
halibut_juv,2004,NA,1.88E-06,NA,NA
halibut_juv,2005,NA,1.88E-06,NA,NA
halibut_juv,2006,NA,1.88E-06,NA,NA
halibut_juv,2007,NA,1.88E-06,NA,NA
halibut_juv,2008,NA,1.88E-06,NA,NA
halibut_juv,2009,NA,1.88E-06,NA,NA
halibut_juv,2010,NA,1.88E-06,NA,NA
halibut_juv,2011,NA,1.88E-06,NA,NA
halibut_juv,2012,NA,1.88E-06,NA,NA
halibut_juv,2013,NA,1.88E-06,NA,NA
halibut_juv,2014,NA,1.88E-06,NA,NA
halibut_juv,2015,NA,1.88E-06,NA,NA
halibut_juv,2016,NA,1.88E-06,NA,NA
halibut_juv,2017,NA,1.88E-06,NA,NA
halibut_juv,2018,NA,1.88E-06,NA,NA
halibut_juv,2019,NA,1.88E-06,NA,NA
halibut_juv,2020,NA,1.88E-06,NA,NA
halibut_juv,2021,NA,1.88E-06,NA,NA
halibut_juv,2022,NA,1.88E-06,NA,NA
halibut_juv,2023,NA,1.88E-06,NA,NA
halibut_juv,2024,NA,1.88E-06,NA,NA
herb_echinoderms,1971,NA,1.88E-06,NA,NA
herb_echinoderms,1972,NA,1.88E-06,NA,NA
herb_echinoderms,1973,NA,1.88E-06,NA,NA
herb_echinoderms,1974,NA,1.88E-06,NA,NA
herb_echinoderms,1975,NA,1.88E-06,NA,NA
herb_echinoderms,1976,NA,1.88E-06,NA,NA
herb_echinoderms,1977,NA,1.88E-06,NA,NA
herb_echinoderms,1978,NA,1.88E-06,NA,NA
herb_echinoderms,1979,NA,1.88E-06,NA,NA
herb_echinoderms,1980,NA,1.88E-06,NA,NA
herb_echinoderms,1981,NA,1.88E-06,NA,NA
herb_echinoderms,1982,NA,1.88E-06,NA,NA
herb_echinoderms,1983,NA,1.88E-06,NA,NA
herb_echinoderms,1984,NA,1.88E-06,NA,NA
herb_echinoderms,1985,NA,1.88E-06,NA,NA
herb_echinoderms,1986,NA,1.88E-06,NA,NA
herb_echinoderms,1987,NA,1.88E-06,NA,NA
herb_echinoderms,1988,NA,1.88E-06,NA,NA
herb_echinoderms,1989,NA,1.88E-06,NA,NA
herb_echinoderms,1990,NA,1.88E-06,NA,NA
herb_echinoderms,1991,NA,1.88E-06,NA,NA
herb_echinoderms,1992,NA,1.88E-06,NA,NA
herb_echinoderms,1993,NA,1.88E-06,NA,NA
herb_echinoderms,1994,NA,1.88E-06,NA,NA
herb_echinoderms,1995,NA,1.88E-06,NA,NA
herb_echinoderms,1996,NA,1.88E-06,NA,NA
herb_echinoderms,1997,NA,1.88E-06,NA,NA
herb_echinoderms,1998,NA,1.88E-06,NA,NA
herb_echinoderms,1999,NA,1.88E-06,NA,NA
herb_echinoderms,2000,NA,1.88E-06,NA,NA
herb_echinoderms,2001,NA,1.88E-06,NA,NA
herb_echinoderms,2002,NA,1.88E-06,NA,NA
herb_echinoderms,2003,81.64237,1.88E-06,8.164237,0.1
herb_echinoderms,2004,60.99062,1.88E-06,6.099062,0.1
herb_echinoderms,2005,57.30717,1.88E-06,5.730717,0.1
herb_echinoderms,2006,40.14613,1.88E-06,4.014613,0.1
herb_echinoderms,2007,60.07711,1.88E-06,6.007711,0.1
herb_echinoderms,2008,40.82279,1.88E-06,4.082279,0.1
herb_echinoderms,2009,20.71597,1.88E-06,2.071597,0.1
herb_echinoderms,2010,14.37356,1.88E-06,1.437356,0.1
herb_echinoderms,2011,24.09045149,1.88E-06,2.409045149,0.1
herb_echinoderms,2012,19.00738105,1.88E-06,1.900738105,0.1
herb_echinoderms,2013,9.331952661,1.88E-06,0.933195266,0.1
herb_echinoderms,2014,26.8311004,1.88E-06,2.68311004,0.1
herb_echinoderms,2015,34.64768932,1.88E-06,3.464768932,0.1
herb_echinoderms,2016,18.7343057,1.88E-06,1.87343057,0.1
herb_echinoderms,2017,16.5598841,1.88E-06,1.65598841,0.1
herb_echinoderms,2018,14.80091686,1.88E-06,1.480091686,0.1
herb_echinoderms,2019,31.71515817,1.88E-06,3.171515817,0.1
herb_echinoderms,2020,41.940852,1.88E-06,4.1940852,0.1
herb_echinoderms,2021,29.76629197,1.88E-06,2.976629197,0.1
herb_echinoderms,2022,36.77025633,1.88E-06,3.677025633,0.1
herb_echinoderms,2023,48.46457689,1.88E-06,4.846457689,0.1
herb_echinoderms,2024,NA,1.88E-06,NA,NA
herring,1971,NA,1.88E-06,NA,NA
herring,1972,NA,1.88E-06,NA,NA
herring,1973,NA,1.88E-06,NA,NA
herring,1974,NA,1.88E-06,NA,NA
herring,1975,NA,1.88E-06,NA,NA
herring,1976,NA,1.88E-06,NA,NA
herring,1977,NA,1.88E-06,NA,NA
herring,1978,7032.496104,1.88E-06,703.2496104,0.1
herring,1979,10093.33742,1.88E-06,1009.333742,0.1
herring,1980,23279.26761,1.88E-06,2327.926761,0.1
herring,1981,12989.97829,1.88E-06,1298.997829,0.1
herring,1982,21433.14667,1.88E-06,2143.314667,0.1
herring,1983,26236.68987,1.88E-06,2623.668987,0.1
herring,1984,18961.97544,1.88E-06,1896.197544,0.1
herring,1985,26593.21347,1.88E-06,2659.321347,0.1
herring,1986,18030.29671,1.88E-06,1803.029671,0.1
herring,1987,16342.93309,1.88E-06,1634.293309,0.1
herring,1988,14869.66507,1.88E-06,1486.966507,0.1
herring,1989,13277.55585,1.88E-06,1327.755585,0.1
herring,1990,12756.83181,1.88E-06,1275.683181,0.1
herring,1991,17025.13602,1.88E-06,1702.513602,0.1
herring,1992,30866.96078,1.88E-06,3086.696078,0.1
herring,1993,21042.15004,1.88E-06,2104.215004,0.1
herring,1994,32635.06384,1.88E-06,3263.506384,0.1
herring,1995,29757.47384,1.88E-06,2975.747384,0.1
herring,1996,29230.39951,1.88E-06,2923.039951,0.1
herring,1997,26240.3186,1.88E-06,2624.03186,0.1
herring,1998,26116.94148,1.88E-06,2611.694148,0.1
herring,1999,23570.47391,1.88E-06,2357.047391,0.1
herring,2000,21643.61353,1.88E-06,2164.361353,0.1
herring,2001,23194.89943,1.88E-06,2319.489943,0.1
herring,2002,19215.07998,1.88E-06,1921.507998,0.1
herring,2003,21796.92775,1.88E-06,2179.692775,0.1
herring,2004,19000.98438,1.88E-06,1900.098438,0.1
herring,2005,22250.52012,1.88E-06,2225.052012,0.1
herring,2006,22494.55281,1.88E-06,2249.455281,0.1
herring,2007,16769.51212,1.88E-06,1676.951212,0.1
herring,2008,20226.98818,1.88E-06,2022.698818,0.1
herring,2009,20114.50314,1.88E-06,2011.450314,0.1
herring,2010,26023.38503,1.88E-06,2602.338503,0.1
herring,2011,22778.66191,1.88E-06,2277.866191,0.1
herring,2012,19456.57428,1.88E-06,1945.657428,0.1
herring,2013,28429.6312,1.88E-06,2842.96312,0.1
herring,2014,24866.46085,1.88E-06,2486.646085,0.1
herring,2015,22729.593,1.88E-06,2272.9593,0.1
herring,2016,15179.29617,1.88E-06,1517.929617,0.1
herring,2017,18627.51885,1.88E-06,1862.751885,0.1
herring,2018,16286.68764,1.88E-06,1628.668764,0.1
herring,2019,22994.4116,1.88E-06,2299.44116,0.1
herring,2020,NA,1.88E-06,NA,NA
herring,2021,10947.90544,1.88E-06,1094.790544,0.1
herring,2022,10663.04943,1.88E-06,1066.304943,0.1
herring,2023,NA,1.88E-06,NA,NA
herring,2024,NA,1.88E-06,NA,NA
ice_seals,1971,NA,1.88E-06,NA,NA
ice_seals,1972,NA,1.88E-06,NA,NA
ice_seals,1973,NA,1.88E-06,NA,NA
ice_seals,1974,NA,1.88E-06,NA,NA
ice_seals,1975,NA,1.88E-06,NA,NA
ice_seals,1976,NA,1.88E-06,NA,NA
ice_seals,1977,NA,1.88E-06,NA,NA
ice_seals,1978,NA,1.88E-06,NA,NA
ice_seals,1979,NA,1.88E-06,NA,NA
ice_seals,1980,NA,1.88E-06,NA,NA
ice_seals,1981,NA,1.88E-06,NA,NA
ice_seals,1982,NA,1.88E-06,NA,NA
ice_seals,1983,NA,1.88E-06,NA,NA
ice_seals,1984,NA,1.88E-06,NA,NA
ice_seals,1985,NA,1.88E-06,NA,NA
ice_seals,1986,NA,1.88E-06,NA,NA
ice_seals,1987,NA,1.88E-06,NA,NA
ice_seals,1988,NA,1.88E-06,NA,NA
ice_seals,1989,NA,1.88E-06,NA,NA
ice_seals,1990,NA,1.88E-06,NA,NA
ice_seals,1991,NA,1.88E-06,NA,NA
ice_seals,1992,NA,1.88E-06,NA,NA
ice_seals,1993,NA,1.88E-06,NA,NA
ice_seals,1994,NA,1.88E-06,NA,NA
ice_seals,1995,NA,1.88E-06,NA,NA
ice_seals,1996,NA,1.88E-06,NA,NA
ice_seals,1997,NA,1.88E-06,NA,NA
ice_seals,1998,NA,1.88E-06,NA,NA
ice_seals,1999,NA,1.88E-06,NA,NA
ice_seals,2000,NA,1.88E-06,NA,NA
ice_seals,2001,NA,1.88E-06,NA,NA
ice_seals,2002,NA,1.88E-06,NA,NA
ice_seals,2003,NA,1.88E-06,NA,NA
ice_seals,2004,NA,1.88E-06,NA,NA
ice_seals,2005,NA,1.88E-06,NA,NA
ice_seals,2006,NA,1.88E-06,NA,NA
ice_seals,2007,NA,1.88E-06,NA,NA
ice_seals,2008,NA,1.88E-06,NA,NA
ice_seals,2009,NA,1.88E-06,NA,NA
ice_seals,2010,NA,1.88E-06,NA,NA
ice_seals,2011,NA,1.88E-06,NA,NA
ice_seals,2012,NA,1.88E-06,NA,NA
ice_seals,2013,NA,1.88E-06,NA,NA
ice_seals,2014,NA,1.88E-06,NA,NA
ice_seals,2015,NA,1.88E-06,NA,NA
ice_seals,2016,NA,1.88E-06,NA,NA
ice_seals,2017,NA,1.88E-06,NA,NA
ice_seals,2018,NA,1.88E-06,NA,NA
ice_seals,2019,NA,1.88E-06,NA,NA
ice_seals,2020,NA,1.88E-06,NA,NA
ice_seals,2021,NA,1.88E-06,NA,NA
ice_seals,2022,NA,1.88E-06,NA,NA
ice_seals,2023,NA,1.88E-06,NA,NA
ice_seals,2024,NA,1.88E-06,NA,NA
infauna,1971,NA,1.88E-06,NA,NA
infauna,1972,NA,1.88E-06,NA,NA
infauna,1973,NA,1.88E-06,NA,NA
infauna,1974,NA,1.88E-06,NA,NA
infauna,1975,NA,1.88E-06,NA,NA
infauna,1976,NA,1.88E-06,NA,NA
infauna,1977,NA,1.88E-06,NA,NA
infauna,1978,NA,1.88E-06,NA,NA
infauna,1979,NA,1.88E-06,NA,NA
infauna,1980,NA,1.88E-06,NA,NA
infauna,1981,NA,1.88E-06,NA,NA
infauna,1982,NA,1.88E-06,NA,NA
infauna,1983,NA,1.88E-06,NA,NA
infauna,1984,NA,1.88E-06,NA,NA
infauna,1985,NA,1.88E-06,NA,NA
infauna,1986,NA,1.88E-06,NA,NA
infauna,1987,NA,1.88E-06,NA,NA
infauna,1988,NA,1.88E-06,NA,NA
infauna,1989,NA,1.88E-06,NA,NA
infauna,1990,NA,1.88E-06,NA,NA
infauna,1991,NA,1.88E-06,NA,NA
infauna,1992,NA,1.88E-06,NA,NA
infauna,1993,NA,1.88E-06,NA,NA
infauna,1994,NA,1.88E-06,NA,NA
infauna,1995,NA,1.88E-06,NA,NA
infauna,1996,NA,1.88E-06,NA,NA
infauna,1997,NA,1.88E-06,NA,NA
infauna,1998,NA,1.88E-06,NA,NA
infauna,1999,NA,1.88E-06,NA,NA
infauna,2000,NA,1.88E-06,NA,NA
infauna,2001,NA,1.88E-06,NA,NA
infauna,2002,NA,1.88E-06,NA,NA
infauna,2003,14,1.88E-06,1.4,0.1
infauna,2004,20,1.88E-06,2,0.1
infauna,2005,10,1.88E-06,1,0.1
infauna,2006,6,1.88E-06,0.6,0.1
infauna,2007,4,1.88E-06,0.4,0.1
infauna,2008,13,1.88E-06,1.3,0.1
infauna,2009,11,1.88E-06,1.1,0.1
infauna,2010,6,1.88E-06,0.6,0.1
infauna,2011,13.14344683,1.88E-06,1.314344683,0.1
infauna,2012,12.34712961,1.88E-06,1.234712961,0.1
infauna,2013,16.41112287,1.88E-06,1.641112287,0.1
infauna,2014,9.140562184,1.88E-06,0.914056218,0.1
infauna,2015,11.48779346,1.88E-06,1.148779346,0.1
infauna,2016,8.898944332,1.88E-06,0.889894433,0.1
infauna,2017,6.987842889,1.88E-06,0.698784289,0.1
infauna,2018,7.594056223,1.88E-06,0.759405622,0.1
infauna,2019,4.924617634,1.88E-06,0.492461763,0.1
infauna,2020,3.944797791,1.88E-06,0.394479779,0.1
infauna,2021,10.28190627,1.88E-06,1.028190627,0.1
infauna,2022,7.980077428,1.88E-06,0.798007743,0.1
infauna,2023,7.858184163,1.88E-06,0.785818416,0.1
infauna,2024,NA,1.88E-06,NA,NA
jellyfish,1971,NA,1.88E-06,NA,NA
jellyfish,1972,NA,1.88E-06,NA,NA
jellyfish,1973,NA,1.88E-06,NA,NA
jellyfish,1974,NA,1.88E-06,NA,NA
jellyfish,1975,NA,1.88E-06,NA,NA
jellyfish,1976,NA,1.88E-06,NA,NA
jellyfish,1977,NA,1.88E-06,NA,NA
jellyfish,1978,NA,1.88E-06,NA,NA
jellyfish,1979,NA,1.88E-06,NA,NA
jellyfish,1980,NA,1.88E-06,NA,NA
jellyfish,1981,NA,1.88E-06,NA,NA
jellyfish,1982,NA,1.88E-06,NA,NA
jellyfish,1983,NA,1.88E-06,NA,NA
jellyfish,1984,NA,1.88E-06,NA,NA
jellyfish,1985,NA,1.88E-06,NA,NA
jellyfish,1986,NA,1.88E-06,NA,NA
jellyfish,1987,NA,1.88E-06,NA,NA
jellyfish,1988,NA,1.88E-06,NA,NA
jellyfish,1989,NA,1.88E-06,NA,NA
jellyfish,1990,NA,1.88E-06,NA,NA
jellyfish,1991,NA,1.88E-06,NA,NA
jellyfish,1992,NA,1.88E-06,NA,NA
jellyfish,1993,NA,1.88E-06,NA,NA
jellyfish,1994,NA,1.88E-06,NA,NA
jellyfish,1995,NA,1.88E-06,NA,NA
jellyfish,1996,NA,1.88E-06,NA,NA
jellyfish,1997,NA,1.88E-06,NA,NA
jellyfish,1998,NA,1.88E-06,NA,NA
jellyfish,1999,NA,1.88E-06,NA,NA
jellyfish,2000,NA,1.88E-06,NA,NA
jellyfish,2001,NA,1.88E-06,NA,NA
jellyfish,2002,NA,1.88E-06,NA,NA
jellyfish,2003,6706,1.88E-06,670.6,0.1
jellyfish,2004,7927,1.88E-06,792.7,0.1
jellyfish,2005,6111,1.88E-06,611.1,0.1
jellyfish,2006,2907,1.88E-06,290.7,0.1
jellyfish,2007,2632,1.88E-06,263.2,0.1
jellyfish,2008,4557,1.88E-06,455.7,0.1
jellyfish,2009,8651,1.88E-06,865.1,0.1
jellyfish,2010,3216,1.88E-06,321.6,0.1
jellyfish,2011,8958.985871,1.88E-06,895.8985871,0.1
jellyfish,2012,4040.311971,1.88E-06,404.0311971,0.1
jellyfish,2013,6218.684072,1.88E-06,621.8684072,0.1
jellyfish,2014,14279.06953,1.88E-06,1427.906953,0.1
jellyfish,2015,5857.480479,1.88E-06,585.7480479,0.1
jellyfish,2016,2430.861645,1.88E-06,243.0861645,0.1
